true_pos,accuracy,precision,recall,f1,AUC,NDCG,precision@K,LIFT,recall@K,x,target
0.061068702290076333,84.7328244274809,16.666666666666664,37.5,23.076923076923077,70.73170731707317,25.29427027676571,0.125,2.046875,0.125,B,pub_top_5pct
0.061068702290076333,65.64885496183206,10.638297872340425,62.5,18.181818181818183,74.39024390243902,33.27372413301053,0.25,4.09375,0.25,C,pub_top_5pct
0.061068702290076333,68.70229007633588,13.333333333333334,75.0,22.641509433962266,78.5569105691057,0.0,0.0,0.0,0.0,D,pub_top_5pct
0.061068702290076333,77.09923664122137,15.625,62.5,25.0,77.33739837398375,50.26317885449212,0.375,6.140625,0.375,E,pub_top_5pct
0.061068702290076333,77.09923664122137,21.052631578947366,100.0,34.78260869565217,87.80487804878048,34.17549060159425,0.375,6.140625,0.375,F,pub_top_5pct
0.061068702290076333,82.44274809160305,20.0,62.5,30.303030303030305,82.82520325203252,35.283980399853796,0.375,6.140625,0.375,BC,pub_top_5pct
0.061068702290076333,80.1526717557252,17.857142857142858,62.5,27.77777777777778,83.73983739837398,24.968908577726403,0.25,4.09375,0.25,BCD,pub_top_5pct
0.061068702290076333,85.49618320610686,23.809523809523807,62.5,34.48275862068966,86.78861788617887,44.293981265090565,0.5,8.1875,0.5,BCDE,pub_top_5pct
0.061068702290076333,86.25954198473282,29.166666666666668,87.5,43.75,94.20731707317073,48.509692977884846,0.5,8.1875,0.5,BCDEF,pub_top_5pct
0.061068702290076333,76.33587786259542,17.142857142857142,75.0,27.906976744186046,80.38617886178862,33.27372413301053,0.25,4.09375,0.25,CD,pub_top_5pct
0.061068702290076333,80.91603053435115,20.689655172413794,75.0,32.432432432432435,83.9430894308943,51.49030702211515,0.5,8.1875,0.5,CDE,pub_top_5pct
0.061068702290076333,82.44274809160305,24.137931034482758,87.5,37.83783783783784,92.17479674796748,48.509692977884846,0.5,8.1875,0.5,CDEF,pub_top_5pct
0.061068702290076333,76.33587786259542,15.151515151515152,62.5,24.390243902439025,81.09756097560977,48.83505467692416,0.375,6.140625,0.375,CE,pub_top_5pct
0.061068702290076333,80.1526717557252,21.875,87.5,35.0,91.869918699187,39.499692112648084,0.375,6.140625,0.375,CEF,pub_top_5pct
0.183206106870229,68.70229007633588,27.027027027027028,41.66666666666667,32.78688524590164,60.20249221183801,33.24999691882959,0.25,1.3645833333333333,0.25,B,pub_top_10pct
0.183206106870229,57.25190839694656,20.37037037037037,45.83333333333333,28.205128205128204,58.839563862928344,28.204475354701913,0.25,1.3645833333333333,0.25,C,pub_top_10pct
0.183206106870229,58.01526717557252,22.807017543859647,54.166666666666664,32.098765432098766,60.86448598130841,20.287087305696723,0.25,1.3645833333333333,0.25,D,pub_top_10pct
0.183206106870229,63.358778625954194,25.0,50.0,33.33333333333333,58.177570093457945,40.32761694003737,0.3333333333333333,1.8194444444444444,0.3333333333333333,E,pub_top_10pct
0.183206106870229,68.70229007633588,30.23255813953488,54.166666666666664,38.80597014925373,68.6526479750779,40.910762845860745,0.2916666666666667,1.592013888888889,0.2916666666666667,F,pub_top_10pct
0.183206106870229,67.17557251908397,24.324324324324326,37.5,29.508196721311474,62.57788161993769,38.83545338186858,0.2916666666666667,1.592013888888889,0.2916666666666667,BC,pub_top_10pct
0.183206106870229,67.17557251908397,24.324324324324326,37.5,29.508196721311474,64.99221183800623,37.323179942913946,0.3333333333333333,1.8194444444444444,0.3333333333333333,BCD,pub_top_10pct
0.183206106870229,71.7557251908397,31.428571428571427,45.83333333333333,37.28813559322034,67.09501557632399,38.333044975398224,0.2916666666666667,1.592013888888889,0.2916666666666667,BCDE,pub_top_10pct
0.183206106870229,72.51908396946564,32.35294117647059,45.83333333333333,37.93103448275862,68.9252336448598,51.44063879681854,0.4166666666666667,2.274305555555556,0.4166666666666667,BCDEF,pub_top_10pct
0.183206106870229,65.64885496183206,25.581395348837212,45.83333333333333,32.83582089552239,64.36915887850468,33.29871111576719,0.2916666666666667,1.592013888888889,0.2916666666666667,CD,pub_top_10pct
0.183206106870229,69.46564885496184,28.947368421052634,45.83333333333333,35.483870967741936,66.66666666666667,38.394268582361605,0.2916666666666667,1.592013888888889,0.2916666666666667,CDE,pub_top_10pct
0.183206106870229,66.41221374045801,25.0,41.66666666666667,31.25,68.14641744548287,51.65888305907059,0.4166666666666667,2.274305555555556,0.4166666666666667,CDEF,pub_top_10pct
0.183206106870229,61.832061068702295,22.916666666666664,45.83333333333333,30.555555555555557,61.48753894080997,39.65358585000307,0.3333333333333333,1.8194444444444444,0.3333333333333333,CE,pub_top_10pct
0.183206106870229,69.46564885496184,28.947368421052634,45.83333333333333,35.483870967741936,68.02959501557632,43.69738600682557,0.2916666666666667,1.592013888888889,0.2916666666666667,CEF,pub_top_10pct
0.42748091603053434,57.25190839694656,50.0,46.42857142857143,48.148148148148145,64.69047619047619,59.151831527421514,0.5357142857142857,1.253188775510204,0.5357142857142857,B,pub_top_20pct
0.42748091603053434,53.43511450381679,46.478873239436616,58.92857142857143,51.96850393700787,57.52380952380952,42.437705794108524,0.42857142857142855,1.0025510204081631,0.42857142857142855,C,pub_top_20pct
0.42748091603053434,61.06870229007634,54.23728813559322,57.14285714285714,55.65217391304348,62.16666666666666,61.09552021401501,0.5357142857142857,1.253188775510204,0.5357142857142857,D,pub_top_20pct
0.42748091603053434,56.48854961832062,49.2063492063492,55.35714285714286,52.10084033613446,58.285714285714285,50.096449603890434,0.5,1.1696428571428572,0.5,E,pub_top_20pct
0.42748091603053434,65.64885496183206,62.7906976744186,48.214285714285715,54.54545454545454,67.55952380952381,66.19664046160939,0.6071428571428571,1.4202806122448979,0.6071428571428571,F,pub_top_20pct
0.42748091603053434,61.06870229007634,54.23728813559322,57.14285714285714,55.65217391304348,64.85714285714286,52.63942200300365,0.5535714285714286,1.2949617346938778,0.5535714285714286,BC,pub_top_20pct
0.42748091603053434,64.8854961832061,59.25925925925925,57.14285714285714,58.18181818181818,65.35714285714285,61.584272252062355,0.5714285714285714,1.336734693877551,0.5714285714285714,BCD,pub_top_20pct
0.42748091603053434,65.64885496183206,60.37735849056604,57.14285714285714,58.71559633027523,65.45238095238095,61.41018915628085,0.5714285714285714,1.336734693877551,0.5714285714285714,BCDE,pub_top_20pct
0.42748091603053434,68.70229007633588,65.3061224489796,57.14285714285714,60.952380952380956,69.5952380952381,63.401905041044756,0.5892857142857143,1.3785076530612246,0.5892857142857143,BCDEF,pub_top_20pct
0.42748091603053434,63.358778625954194,56.896551724137936,58.92857142857143,57.89473684210527,63.83333333333335,60.85674516872929,0.5714285714285714,1.336734693877551,0.5714285714285714,CD,pub_top_20pct
0.42748091603053434,63.358778625954194,56.896551724137936,58.92857142857143,57.89473684210527,64.14285714285714,62.861725634715704,0.5892857142857143,1.3785076530612246,0.5892857142857143,CDE,pub_top_20pct
0.42748091603053434,67.93893129770993,63.46153846153846,58.92857142857143,61.111111111111114,67.83333333333333,64.94145936128626,0.6071428571428571,1.4202806122448979,0.6071428571428571,CDEF,pub_top_20pct
0.42748091603053434,50.38167938931297,43.47826086956522,53.57142857142857,48.0,58.85714285714286,46.85796705002354,0.4642857142857143,1.0860969387755102,0.4642857142857143,CE,pub_top_20pct
0.42748091603053434,64.8854961832061,60.0,53.57142857142857,56.60377358490566,68.02380952380953,66.51327009617617,0.625,1.4620535714285714,0.625,CEF,pub_top_20pct
0.42748091603053434,61.06870229007634,56.41025641025641,39.285714285714285,46.31578947368421,66.0,60.26152361916745,0.5714285714285714,1.336734693877551,0.5714285714285714,B,pub_top_30pct
0.42748091603053434,49.61832061068702,43.05555555555556,55.35714285714286,48.4375,56.30952380952381,42.87253016459798,0.4107142857142857,0.9607780612244898,0.4107142857142857,C,pub_top_30pct
0.42748091603053434,70.22900763358778,64.40677966101694,67.85714285714286,66.08695652173913,70.28571428571429,70.82639620125329,0.6428571428571429,1.5038265306122451,0.6428571428571429,D,pub_top_30pct
0.42748091603053434,62.59541984732825,56.14035087719298,57.14285714285714,56.63716814159292,64.61904761904763,58.65197105090534,0.5714285714285714,1.336734693877551,0.5714285714285714,E,pub_top_30pct
0.42748091603053434,64.8854961832061,60.416666666666664,51.78571428571429,55.769230769230774,67.55952380952381,66.19664046160939,0.6071428571428571,1.4202806122448979,0.6071428571428571,F,pub_top_30pct
0.42748091603053434,49.61832061068702,43.05555555555556,55.35714285714286,48.4375,56.33333333333332,42.86593118379559,0.4107142857142857,0.9607780612244898,0.4107142857142857,BC,pub_top_30pct
0.42748091603053434,69.46564885496184,63.33333333333333,67.85714285714286,65.51724137931035,70.11904761904762,64.80839573907907,0.6071428571428571,1.4202806122448979,0.6071428571428571,BCD,pub_top_30pct
0.42748091603053434,69.46564885496184,63.33333333333333,67.85714285714286,65.51724137931035,70.11904761904762,64.80839573907907,0.6071428571428571,1.4202806122448979,0.6071428571428571,BCDE,pub_top_30pct
0.42748091603053434,68.70229007633588,62.71186440677966,66.07142857142857,64.34782608695652,71.76190476190476,66.38197542816594,0.625,1.4620535714285714,0.625,BCDEF,pub_top_30pct
0.42748091603053434,69.46564885496184,63.33333333333333,67.85714285714286,65.51724137931035,70.0952380952381,64.79367505679457,0.6071428571428571,1.4202806122448979,0.6071428571428571,CD,pub_top_30pct
0.42748091603053434,69.46564885496184,63.33333333333333,67.85714285714286,65.51724137931035,70.11904761904762,64.80069964389014,0.6071428571428571,1.4202806122448979,0.6071428571428571,CDE,pub_top_30pct
0.42748091603053434,68.70229007633588,62.71186440677966,66.07142857142857,64.34782608695652,71.78571428571429,66.38768389394849,0.625,1.4620535714285714,0.625,CDEF,pub_top_30pct
0.42748091603053434,49.61832061068702,43.05555555555556,55.35714285714286,48.4375,56.35714285714286,42.88808295266293,0.4107142857142857,0.9607780612244898,0.4107142857142857,CE,pub_top_30pct
0.42748091603053434,55.72519083969466,48.57142857142857,60.71428571428571,53.96825396825397,63.54761904761905,56.45067958975676,0.5535714285714286,1.2949617346938778,0.5535714285714286,CEF,pub_top_30pct
0.03816793893129771,86.25954198473282,6.666666666666667,20.0,10.0,74.92063492063492,16.958010263680805,0.2,5.24,0.2,B,job_top_5pct
0.03816793893129771,75.57251908396947,0.0,0.0,0.0,51.74603174603174,0.0,0.0,0.0,0.0,C,job_top_5pct
0.03816793893129771,72.51908396946564,12.195121951219512,100.0,21.73913043478261,92.22222222222221,31.56484524795145,0.4,10.48,0.4,D,job_top_5pct
0.03816793893129771,79.38931297709924,13.333333333333334,80.0,22.857142857142858,89.20634920634922,14.606834984270645,0.2,5.24,0.2,E,job_top_5pct
0.03816793893129771,77.09923664122137,0.0,0.0,0.0,63.968253968253975,0.0,0.0,0.0,0.0,BC,job_top_5pct
0.03816793893129771,83.96946564885496,10.0,40.0,16.0,81.5873015873016,0.0,0.0,0.0,0.0,BCD,job_top_5pct
0.03816793893129771,84.7328244274809,10.526315789473683,40.0,16.666666666666664,85.87301587301587,0.0,0.0,0.0,0.0,BCDE,job_top_5pct
0.03816793893129771,82.44274809160305,9.090909090909092,40.0,14.814814814814813,77.3015873015873,0.0,0.0,0.0,0.0,CD,job_top_5pct
0.03816793893129771,83.20610687022901,9.523809523809524,40.0,15.384615384615385,83.65079365079366,0.0,0.0,0.0,0.0,CDE,job_top_5pct
0.03816793893129771,79.38931297709924,7.6923076923076925,40.0,12.903225806451612,66.98412698412699,0.0,0.0,0.0,0.0,CE,job_top_5pct
0.08396946564885496,87.02290076335878,35.0,63.63636363636363,45.16129032258064,81.89393939393939,46.276941355989564,0.36363636363636365,4.330578512396694,0.36363636363636365,B,job_top_10pct
0.08396946564885496,72.51908396946564,14.285714285714285,45.45454545454545,21.73913043478261,60.909090909090914,12.325713653699749,0.18181818181818182,2.165289256198347,0.18181818181818182,C,job_top_10pct
0.08396946564885496,64.8854961832061,12.76595744680851,54.54545454545454,20.689655172413794,70.83333333333334,19.298623480417014,0.18181818181818182,2.165289256198347,0.18181818181818182,D,job_top_10pct
0.08396946564885496,75.57251908396947,23.076923076923077,81.81818181818183,36.0,83.78787878787878,33.51983632854279,0.2727272727272727,3.2479338842975203,0.2727272727272727,E,job_top_10pct
